[0.929755 0.315858 0.516012 0.945837 0.666108 0.929755 ] {red}
[0.942964 0.365502 0.541723 0.943156 0.614188 0.943163 ] {red}
[0.942742 0.351300 0.517252 0.942622 0.636166 0.942742 ] {red}
[0.791639 0.246444 0.430258 0.914493 0.683218 0.792239 ] {red}
[0.930620 0.323515 0.523652 0.944141 0.658819 0.930620 ] {red}
[0.948318 0.393391 0.564291 0.944520 0.587147 0.948416 ] {red}
[0.832969 0.278839 0.465893 0.912360 0.666473 0.833047 ] {red}
[0.955799 0.257886 0.432367 0.955578 0.731245 0.955799 ] {red}
[0.785436 0.213886 0.382224 0.943654 0.724868 0.785436 ] {red}
[0.894584 0.252277 0.461155 0.945746 0.722862 0.894584 ] {red}
[0.914431 0.351404 0.559373 0.931534 0.625093 0.914431 ] {red}
[0.945795 0.339597 0.517647 0.944512 0.648832 0.945795 ] {red}
[0.914716 0.226701 0.385734 0.953865 0.750916 0.914716 ] {red}
[0.853229 0.254537 0.465725 0.939829 0.696755 0.853229 ] {red}
[0.854329 0.251396 0.446592 0.940053 0.698155 0.854329 ] {red}
[0.922599 0.317666 0.526620 0.942648 0.662165 0.922599 ] {red}
[0.945690 0.391338 0.576180 0.942569 0.588437 0.945887 ] {red}
[0.874608 0.322844 0.499654 0.944506 0.639044 0.874637 ] {red}
[0.948867 0.300488 0.451110 0.940164 0.671066 0.949775 ] {red}
[0.800082 0.267145 0.469351 0.882849 0.665251 0.800082 ] {red}
[0.781246 0.263465 0.453090 0.872028 0.664483 0.782968 ] {red}
[0.937123 0.390762 0.578838 0.941376 0.583727 0.937277 ] {red}
[0.852250 0.303309 0.476816 0.937808 0.652562 0.852368 ] {red}
[0.791870 0.240592 0.440889 0.894623 0.700744 0.792839 ] {red}
[0.852865 0.300168 0.472775 0.944654 0.657893 0.852976 ] {red}
[0.936070 0.412292 0.595396 0.933612 0.574947 0.936070 ] {red}
[0.922271 0.397816 0.612493 0.922893 0.578938 0.922271 ] {red}
[0.948328 0.223656 0.463391 0.941880 0.762371 0.948328 ] {red}
[0.891366 0.370479 0.554874 0.938733 0.598502 0.891447 ] {red}
[0.964644 0.305619 0.460841 0.943187 0.676458 0.965013 ] {red}
[0.902260 0.282199 0.507388 0.932070 0.685198 0.902593 ] {red}
[0.805932 0.215055 0.437989 0.913961 0.739343 0.806672 ] {red}
[0.892007 0.343893 0.525923 0.924985 0.623276 0.892913 ] {red}
[0.903068 0.335842 0.553448 0.920749 0.630689 0.903068 ] {red}
[0.957767 0.244113 0.464701 0.938023 0.742513 0.957767 ] {red}
[0.912735 0.291532 0.489187 0.934446 0.691141 0.912735 ] {red}
[0.944622 0.443988 0.604313 0.908176 0.531981 0.946496 ] {red}
[0.876695 0.313275 0.498770 0.941162 0.650354 0.876773 ] {red}
[0.921450 0.316155 0.497033 0.934243 0.667914 0.921450 ] {red}
[0.891582 0.280787 0.489238 0.936214 0.685136 0.891717 ] {red}
[0.796319 0.229591 0.431755 0.910569 0.719608 0.797162 ] {red}
[0.867418 0.294651 0.452423 0.918256 0.660804 0.869153 ] {red}
[0.939637 0.257628 0.453447 0.946009 0.723449 0.939637 ] {red}
[0.933710 0.409445 0.560363 0.913818 0.561924 0.935895 ] {red}
[0.868961 0.306280 0.477871 0.946404 0.653722 0.868991 ] {red}
[0.895503 0.278523 0.490748 0.938698 0.687434 0.895532 ] {red}
[0.870277 0.303400 0.480010 0.943843 0.657106 0.870363 ] {red}
[0.844666 0.300295 0.483753 0.932044 0.650894 0.844790 ] {red}
[0.854630 0.257645 0.439820 0.925544 0.699765 0.854985 ] {red}
[0.890212 0.332997 0.505754 0.926189 0.631414 0.890804 ] {red}
[0.939651 0.259224 0.457841 0.948527 0.721889 0.939651 ] {red}
[0.935270 0.411694 0.560443 0.920557 0.560224 0.937219 ] {red}
[0.927998 0.319548 0.499567 0.937714 0.666308 0.927998 ] {red}
[0.798613 0.306358 0.469310 0.891399 0.616899 0.798901 ] {red}
[0.866475 0.273280 0.461107 0.926991 0.685960 0.866721 ] {red}
[0.914192 0.311563 0.491753 0.934297 0.670680 0.914192 ] {red}
[0.882300 0.287601 0.495590 0.931486 0.673370 0.882703 ] {red}
[0.927680 0.247092 0.444218 0.943652 0.731428 0.927680 ] {red}
[0.934750 0.405559 0.562281 0.922677 0.566292 0.936636 ] {red}
[0.866494 0.302106 0.475881 0.946337 0.657222 0.866621 ] {red}
[0.769837 0.205520 0.406221 0.929289 0.741985 0.770727 ] {red}
[0.954322 0.299082 0.440580 0.930325 0.675850 0.955914 ] {red}
[0.809854 0.282089 0.452186 0.920987 0.653532 0.810148 ] {red}
[0.845087 0.256507 0.434144 0.926617 0.697295 0.845556 ] {red}
[0.929914 0.295390 0.451496 0.943360 0.674485 0.931476 ] {red}
[0.931016 0.254720 0.446305 0.941492 0.724039 0.931016 ] {red}
[0.928947 0.418885 0.567666 0.905704 0.548893 0.931645 ] {red}
[0.891209 0.279323 0.457266 0.935807 0.697452 0.891209 ] {red}
[0.852626 0.290671 0.460807 0.943330 0.665192 0.852837 ] {red}
[0.850229 0.261370 0.439114 0.925500 0.693206 0.850458 ] {red}
[0.955838 0.260806 0.405728 0.943538 0.717371 0.956808 ] {red}
[0.883249 0.272346 0.426284 0.944602 0.703229 0.883249 ] {red}
[0.776597 0.178685 0.412038 0.923169 0.781524 0.777549 ] {red}
[0.875245 0.262908 0.480175 0.920928 0.702578 0.875351 ] {red}
[0.936233 0.250270 0.450695 0.933002 0.726425 0.937832 ] {red}
[0.926093 0.297214 0.547220 0.910315 0.675929 0.926322 ] {red}
[0.931501 0.399929 0.583687 0.921111 0.569953 0.933625 ] {red}
[0.874104 0.167317 0.363980 0.949042 0.802589 0.874802 ] {red}
[0.942412 0.238355 0.497122 0.933816 0.739465 0.942571 ] {red}
[0.937504 0.282999 0.512628 0.934803 0.696393 0.937504 ] {red}
[0.926625 0.389558 0.571193 0.921126 0.581878 0.928699 ] {red}
[0.794913 0.185985 0.428393 0.920430 0.783303 0.795832 ] {red}
[0.940550 0.466918 0.631089 0.903895 0.508438 0.942094 ] {red}
[0.920467 0.275661 0.495199 0.940932 0.708645 0.920467 ] {red}
[0.938732 0.238361 0.440997 0.945709 0.737281 0.940066 ] {red}
[0.780825 0.177023 0.417686 0.920001 0.786143 0.781726 ] {red}
[0.944211 0.214546 0.459652 0.940342 0.769761 0.944211 ] {red}
[0.877613 0.221032 0.457642 0.939108 0.743536 0.877613 ] {red}
[0.926619 0.369127 0.558135 0.914467 0.600992 0.929251 ] {red}
[0.931572 0.260757 0.505102 0.923520 0.711355 0.932235 ] {red}
[0.956353 0.237462 0.373920 0.960463 0.745012 0.956735 ] {red}
[0.863168 0.208500 0.380591 0.956210 0.757243 0.863168 ] {red}
[0.918007 0.215420 0.398611 0.951587 0.762696 0.918007 ] {red}
[0.750662 0.230555 0.359736 0.957832 0.692749 0.750662 ] {red}
[0.908785 0.251421 0.409129 0.947702 0.731342 0.908785 ] {red}
[0.976511 0.239011 0.444785 0.943236 0.755213 0.976511 ] {red}
[0.913712 0.351082 0.486513 0.915788 0.612610 0.914353 ] {red}
[0.955404 0.311125 0.481416 0.954244 0.674048 0.955405 ] {red}
[0.963163 0.201189 0.370534 0.959089 0.784682 0.963291 ] {red}
[0.971692 0.228613 0.466878 0.940370 0.764699 0.971692 ] {red}
[0.908368 0.190637 0.397881 0.952007 0.788273 0.908368 ] {red}
[0.748958 0.205361 0.350979 0.954375 0.725731 0.748958 ] {red}
[0.825656 0.179474 0.393202 0.937161 0.782023 0.825738 ] {red}
[0.924448 0.343222 0.502532 0.924541 0.625754 0.925089 ] {red}
[0.948795 0.234305 0.437580 0.949281 0.752200 0.948795 ] {red}
[0.949152 0.270829 0.468769 0.948096 0.714236 0.949152 ] {red}
[0.852027 0.205384 0.391030 0.947699 0.757750 0.852027 ] {red}
[0.933549 0.389638 0.548822 0.919072 0.582150 0.934939 ] {red}
[0.767991 0.244809 0.381682 0.925785 0.684864 0.767991 ] {red}
[0.962071 0.264762 0.487870 0.935503 0.721104 0.962174 ] {red}
[0.876597 0.205630 0.420792 0.946792 0.764969 0.876597 ] {red}
[0.968137 0.245062 0.470134 0.939181 0.745722 0.968137 ] {red}
[0.934559 0.418205 0.573829 0.911823 0.554390 0.935996 ] {red}
[0.961550 0.359940 0.550195 0.945052 0.626123 0.961550 ] {red}
[0.943436 0.346102 0.544248 0.941790 0.631746 0.943436 ] {red}
[0.957313 0.270222 0.442921 0.948231 0.716927 0.957313 ] {red}
[0.800253 0.269694 0.419852 0.918516 0.670078 0.800276 ] {red}
[0.960900 0.342434 0.501986 0.948381 0.643388 0.960900 ] {red}
[0.964476 0.374209 0.567612 0.943572 0.612762 0.964476 ] {red}
[0.951519 0.453843 0.611778 0.918553 0.525313 0.953136 ] {red}
[0.923988 0.367715 0.562353 0.917976 0.609907 0.924096 ] {red}
[0.946022 0.385142 0.580192 0.936811 0.592679 0.946022 ] {red}
[0.857466 0.330885 0.539921 0.913076 0.639646 0.857834 ] {red}
[0.928663 0.385138 0.571622 0.928091 0.602662 0.928663 ] {red}
[0.971642 0.436016 0.626984 0.939533 0.553833 0.971655 ] {red}
[0.896379 0.350516 0.574597 0.922725 0.606092 0.897529 ] {red}
[0.967226 0.363295 0.530550 0.937095 0.625471 0.967460 ] {red}
[0.959938 0.426666 0.638407 0.932184 0.556789 0.959938 ] {red}
[0.917191 0.276196 0.445904 0.925103 0.689764 0.918777 ] {red}
[0.935078 0.331831 0.546633 0.915259 0.645644 0.935127 ] {red}
[0.917155 0.255484 0.486536 0.938715 0.710226 0.917339 ] {red}
[0.701891 0.218435 0.349152 0.938709 0.696253 0.701891 ] {red}
[0.949309 0.283824 0.466548 0.952460 0.699571 0.949310 ] {red}
[0.899623 0.271245 0.436706 0.945067 0.710627 0.899623 ] {red}
[0.871322 0.207960 0.392127 0.945961 0.770159 0.871322 ] {red}
[0.914603 0.258203 0.411813 0.947502 0.712570 0.914780 ] {red}
[0.927783 0.273375 0.475616 0.945035 0.698823 0.927783 ] {red}
[0.870025 0.307173 0.503974 0.901630 0.659504 0.870541 ] {red}
[0.892420 0.359121 0.522628 0.851862 0.597353 0.893487 ] {red}
[0.865494 0.359634 0.516049 0.888844 0.563157 0.865695 ] {red}
[0.951114 0.336155 0.519897 0.944461 0.645883 0.951153 ] {red}
[0.863193 0.323898 0.518261 0.909197 0.618811 0.864327 ] {red}
[0.810397 0.196195 0.335290 0.899298 0.753937 0.810397 ] {red}
[0.858082 0.306554 0.446117 0.932174 0.624395 0.858246 ] {red}
[0.947443 0.264948 0.426033 0.940551 0.716253 0.947451 ] {red}
[0.940745 0.337673 0.524912 0.943260 0.639288 0.940745 ] {red}
[0.879635 0.246745 0.408227 0.946816 0.731005 0.879635 ] {red}
[0.768021 0.232082 0.412803 0.915121 0.681669 0.769016 ] {red}
[0.907601 0.291796 0.469288 0.919470 0.677220 0.907601 ] {red}
[0.927606 0.374777 0.525328 0.926133 0.594091 0.928739 ] {red}
[0.956172 0.315544 0.500214 0.948372 0.669896 0.956178 ] {red}
[0.807079 0.230120 0.384567 0.872610 0.725585 0.807194 ] {red}
[0.781194 0.225186 0.412215 0.926162 0.690669 0.781721 ] {red}
[0.902187 0.282365 0.458568 0.924583 0.671356 0.902221 ] {red}
[0.920846 0.385388 0.529957 0.902856 0.578646 0.922021 ] {red}
[0.936167 0.272862 0.454600 0.948628 0.706362 0.936168 ] {red}
[0.915749 0.251985 0.426742 0.946269 0.734192 0.915749 ] {red}
[0.800342 0.191947 0.388340 0.931980 0.767544 0.800414 ] {red}
[0.882758 0.235920 0.442748 0.939170 0.737840 0.882849 ] {red}
[0.933238 0.339449 0.530785 0.946328 0.643317 0.933238 ] {red}
[0.952061 0.254956 0.409686 0.950988 0.729622 0.952061 ] {red}
[0.902797 0.304223 0.474534 0.949623 0.657472 0.902797 ] {red}
[0.797563 0.204982 0.402943 0.927858 0.754548 0.797624 ] {red}
[0.904625 0.313683 0.499404 0.941975 0.640334 0.904636 ] {red}
[0.936814 0.370591 0.560383 0.943002 0.611865 0.936814 ] {red}
[0.915205 0.303814 0.480490 0.936838 0.680909 0.915205 ] {red}
[0.889934 0.278339 0.487597 0.932307 0.695728 0.890168 ] {red}
[0.927289 0.373399 0.524330 0.926557 0.594944 0.928566 ] {red}
[0.946054 0.337614 0.531862 0.944726 0.641410 0.946054 ] {red}
[0.905161 0.302245 0.480222 0.938335 0.681402 0.905161 ] {red}
[0.797695 0.227830 0.435197 0.923096 0.718595 0.797927 ] {red}
[0.779145 0.210300 0.414539 0.937809 0.743261 0.779146 ] {red}
[0.881729 0.305304 0.507461 0.923707 0.664522 0.881792 ] {red}
[0.871558 0.275074 0.490196 0.923810 0.698293 0.872003 ] {red}
[0.888020 0.216046 0.364767 0.939692 0.751708 0.888134 ] {red}
[0.764108 0.193258 0.397845 0.937819 0.766999 0.764118 ] {red}
[0.903840 0.232799 0.448605 0.942233 0.734804 0.903903 ] {red}
[0.879618 0.214675 0.413194 0.948150 0.749753 0.879618 ] {red}
[0.948559 0.294970 0.493607 0.946644 0.687733 0.948561 ] {red}
[0.862351 0.236683 0.433074 0.943736 0.723400 0.862351 ] {red}
[0.807989 0.250074 0.418890 0.941868 0.687937 0.808028 ] {red}
[0.902930 0.266431 0.470312 0.936825 0.712694 0.902930 ] {red}
[0.932197 0.227300 0.385832 0.953429 0.753576 0.932489 ] {red}
[0.894127 0.257238 0.436167 0.944674 0.724964 0.894127 ] {red}
[0.913843 0.224089 0.432153 0.943215 0.747435 0.913885 ] {red}
[0.758083 0.193496 0.395115 0.939038 0.761979 0.758089 ] {red}
[0.861095 0.229801 0.446140 0.935748 0.745207 0.861370 ] {red}
[0.919930 0.271005 0.489224 0.941017 0.708324 0.919930 ] {red}
[0.898582 0.307983 0.475759 0.931663 0.651380 0.900005 ] {red}
[0.846136 0.267094 0.443648 0.942830 0.682316 0.846190 ] {red}
[0.909103 0.245180 0.350809 0.921428 0.725414 0.909424 ] {red}
[0.822323 0.221665 0.387100 0.924086 0.735800 0.822380 ] {red}
[0.892212 0.258902 0.391280 0.936022 0.722709 0.892212 ] {red}
[0.898710 0.276519 0.433706 0.931123 0.698926 0.898710 ] {red}
[0.783455 0.208925 0.370815 0.948153 0.747043 0.783455 ] {red}
[0.866652 0.244703 0.418842 0.923797 0.728991 0.866754 ] {red}
[0.938076 0.266622 0.436759 0.929135 0.706389 0.938085 ] {red}
[0.896882 0.329674 0.440014 0.884311 0.626012 0.897177 ] {red}
[0.917194 0.289049 0.453237 0.950267 0.687058 0.917194 ] {red}
[0.922315 0.266284 0.432254 0.947561 0.703216 0.922315 ] {red}
[0.945324 0.272237 0.422362 0.957089 0.709473 0.945338 ] {red}
[0.853674 0.290900 0.420352 0.927267 0.659646 0.853723 ] {red}
[0.834011 0.225945 0.406863 0.939284 0.732074 0.834077 ] {red}
[0.918883 0.246192 0.365281 0.918025 0.727383 0.919028 ] {red}
[0.868574 0.223075 0.387660 0.937857 0.748007 0.868574 ] {red}
[0.900123 0.261355 0.409389 0.938750 0.721175 0.900123 ] {red}
[0.901362 0.278826 0.451194 0.934132 0.696875 0.901362 ] {red}
[0.799177 0.214445 0.393921 0.937771 0.744718 0.799185 ] {red}
[0.873642 0.247979 0.441914 0.930813 0.726878 0.873783 ] {red}
[0.941990 0.288232 0.464627 0.930325 0.684961 0.942010 ] {red}
[0.903461 0.327419 0.455890 0.920186 0.630124 0.904256 ] {red}
[0.918878 0.292406 0.469588 0.943802 0.684290 0.918878 ] {red}
[0.929943 0.261176 0.443284 0.949830 0.712825 0.929943 ] {red}
[0.949838 0.273178 0.439724 0.956459 0.710382 0.949838 ] {red}
[0.860687 0.296942 0.443120 0.936626 0.655146 0.860728 ] {red}
[0.833884 0.228310 0.410374 0.929846 0.728772 0.833938 ] {red}
[0.929961 0.238523 0.354302 0.930300 0.741340 0.930088 ] {red}
[0.866382 0.224263 0.390106 0.956773 0.744235 0.866382 ] {red}
[0.952646 0.359732 0.291081 0.059564 0.691321 0.952646 ] {orange}
[0.816170 0.517604 0.374864 0.178711 0.552267 0.817466 ] {orange}
[0.923362 0.551234 0.374352 0.066321 0.601062 0.923362 ] {orange}
[0.914519 0.539578 0.336995 0.063836 0.636770 0.914519 ] {orange}
[0.939960 0.346344 0.290074 0.153501 0.691485 0.939960 ] {orange}
[0.884458 0.339187 0.300792 0.199260 0.669757 0.884458 ] {orange}
[0.893475 0.427200 0.359733 0.087585 0.586975 0.893475 ] {orange}
[0.830907 0.527243 0.411623 0.201060 0.525624 0.832959 ] {orange}
[0.925314 0.602880 0.447226 0.085084 0.527088 0.925314 ] {orange}
[0.875684 0.358493 0.326762 0.260285 0.629690 0.875684 ] {orange}
[0.889404 0.370872 0.340096 0.248987 0.631484 0.889404 ] {orange}
[0.868057 0.384611 0.371990 0.302986 0.586025 0.869317 ] {orange}
[0.819455 0.494952 0.387212 0.219871 0.551204 0.822076 ] {orange}
[0.984976 0.479210 0.439260 0.151559 0.558598 0.985057 ] {orange}
[0.916840 0.356220 0.340937 0.383346 0.647483 0.916840 ] {orange}
[0.889833 0.514498 0.344800 0.098504 0.606256 0.890101 ] {orange}
[0.839695 0.525944 0.409800 0.200699 0.523939 0.842122 ] {orange}
[0.936780 0.579107 0.422472 0.063488 0.553859 0.936780 ] {orange}
[0.902738 0.362014 0.334434 0.310008 0.640787 0.902738 ] {orange}
[0.976177 0.495499 0.444919 0.174236 0.548645 0.976549 ] {orange}
[0.928902 0.549996 0.385908 0.059159 0.589157 0.928902 ] {orange}
[0.890689 0.327354 0.294968 0.233459 0.673181 0.890689 ] {orange}
[0.717601 0.250921 0.244040 0.327200 0.700843 0.719824 ] {orange}
[0.840166 0.526662 0.407546 0.210489 0.531677 0.843282 ] {orange}
[0.967918 0.487004 0.438874 0.175007 0.549317 0.968036 ] {orange}
[0.874244 0.376085 0.350017 0.287517 0.620050 0.874802 ] {orange}
[0.854429 0.462694 0.442409 0.360767 0.499225 0.857495 ] {orange}
[0.847572 0.529881 0.424051 0.193853 0.518592 0.850415 ] {orange}
[0.924960 0.538726 0.392143 0.069920 0.582706 0.924960 ] {orange}
[0.713333 0.240105 0.258459 0.526124 0.689403 0.717269 ] {orange}
[0.806190 0.335766 0.337651 0.372319 0.646163 0.806682 ] {orange}
[0.969786 0.462533 0.428666 0.176871 0.560301 0.969857 ] {orange}
[0.872024 0.480665 0.319703 0.105825 0.623282 0.872400 ] {orange}
[0.830718 0.521064 0.414006 0.212194 0.518057 0.833266 ] {orange}
[0.917188 0.544448 0.402490 0.069309 0.567171 0.917188 ] {orange}
[0.983040 0.483442 0.447955 0.148721 0.547953 0.983040 ] {orange}
[0.764681 0.284369 0.292280 0.437353 0.666558 0.767666 ] {orange}
[0.927352 0.452031 0.419296 0.199318 0.549154 0.927352 ] {orange}
[0.911233 0.580645 0.409849 0.094829 0.550357 0.911550 ] {orange}
[0.814581 0.523702 0.403914 0.215791 0.526641 0.816293 ] {orange}
[0.904281 0.453360 0.398884 0.109582 0.550377 0.904281 ] {orange}
[0.783440 0.309834 0.301200 0.363776 0.654553 0.785550 ] {orange}
[0.883618 0.412608 0.399706 0.364163 0.574348 0.884026 ] {orange}
[0.968313 0.496010 0.451766 0.170032 0.536591 0.968457 ] {orange}
[0.938213 0.562032 0.523215 0.177760 0.452050 0.938273 ] {orange}
[0.982382 0.498089 0.453733 0.176799 0.541078 0.982382 ] {orange}
[0.795547 0.293802 0.300770 0.416105 0.663334 0.797807 ] {orange}
[0.844823 0.536619 0.414809 0.215743 0.525826 0.847523 ] {orange}
[0.933679 0.616663 0.448385 0.083095 0.529434 0.933679 ] {orange}
[0.803915 0.299162 0.291173 0.359458 0.666779 0.805235 ] {orange}
[0.865551 0.405341 0.368703 0.240571 0.605135 0.865692 ] {orange}
[0.904010 0.436855 0.427912 0.362779 0.564537 0.904227 ] {orange}
[0.978888 0.499366 0.458271 0.142053 0.533775 0.978940 ] {orange}
[0.872753 0.395954 0.370622 0.257471 0.609363 0.873127 ] {orange}
[0.980164 0.496994 0.448513 0.131292 0.544022 0.980164 ] {orange}
[0.791826 0.301387 0.298532 0.390522 0.662122 0.794067 ] {orange}
[0.904686 0.426724 0.409600 0.304857 0.584696 0.904701 ] {orange}
[0.925599 0.586066 0.417806 0.080920 0.559482 0.925599 ] {orange}
[0.806824 0.362739 0.377190 0.411213 0.601482 0.807651 ] {orange}
[0.862662 0.362293 0.341104 0.272533 0.634028 0.862901 ] {orange}
[0.943033 0.650817 0.452527 0.128211 0.526032 0.943045 ] {orange}
[0.964436 0.484936 0.451433 0.215388 0.537553 0.964656 ] {orange}
[0.899443 0.544613 0.391477 0.086400 0.575777 0.899552 ] {orange}
[0.948276 0.665540 0.473621 0.131382 0.507930 0.948291 ] {orange}
[0.955128 0.342770 0.323071 0.222298 0.662517 0.955128 ] {orange}
[0.914198 0.560009 0.405480 0.078684 0.570063 0.914198 ] {orange}
[0.947744 0.682590 0.520308 0.087888 0.461781 0.947744 ] {orange}
[0.978926 0.495327 0.464921 0.206131 0.529956 0.978994 ] {orange}
