[0.585367 0.025451 0.025451 0.127254 0.203606 0.127254 0.203606 0.076352 0.000000 0.000000 0.025451 0.101803 0.050901 0.178155 ] {rectangle}
[0.423845 0.060549 0.030275 0.030275 0.090824 0.060549 0.121098 0.211922 0.090824 0.090824 0.121098 0.000000 0.000000 0.151373 ] {rectangle}
[0.060837 0.121674 0.060837 0.121674 0.060837 0.030418 0.212929 0.304184 0.000000 0.000000 0.030418 0.030418 0.000000 0.060837 ] {rectangle}
[0.338453 0.150424 0.000000 0.075212 0.037606 0.075212 0.112818 0.263241 0.075212 0.112818 0.150424 0.000000 0.000000 0.150424 ] {rectangle}
[0.222424 0.055606 0.027803 0.055606 0.027803 0.111212 0.166818 0.194621 0.027803 0.055606 0.083409 0.000000 0.000000 0.166818 ] {rectangle}
[0.082130 0.082130 0.082130 0.054753 0.000000 0.000000 0.246389 0.410648 0.000000 0.000000 0.000000 0.054753 0.000000 0.136883 ] {rectangle}
[0.180320 0.045080 0.000000 0.112700 0.225400 0.157780 0.157780 0.067620 0.022540 0.000000 0.000000 0.112700 0.067620 0.202860 ] {rectangle}
[0.312656 0.000000 0.031266 0.000000 0.000000 0.062531 0.156328 0.156328 0.031266 0.031266 0.031266 0.000000 0.031266 0.218859 ] {rectangle}
[0.199766 0.000000 0.366237 0.599297 0.332943 0.133177 0.033294 0.166471 0.033294 0.033294 0.033294 0.033294 0.066589 0.199766 ] {arch}
[0.340157 0.151181 0.000000 0.075590 0.037795 0.000000 0.037795 0.188976 0.075590 0.113386 0.151181 0.000000 0.037795 0.075590 ] {rectangle}
[0.145853 0.024309 0.000000 0.097235 0.145853 0.097235 0.145853 0.170162 0.024309 0.024309 0.000000 0.145853 0.048618 0.194471 ] {rectangle}
[0.054668 0.109336 0.027334 0.054668 0.136670 0.000000 0.164004 0.382676 0.000000 0.054668 0.027334 0.054668 0.000000 0.136670 ] {rectangle}
[0.264945 0.000000 0.291440 0.476902 0.291440 0.026495 0.079484 0.132473 0.079484 0.105978 0.052989 0.079484 0.026495 0.052989 ] {arch}
[0.119386 0.039795 0.039795 0.079591 0.119386 0.119386 0.179079 0.139284 0.099488 0.119386 0.019898 0.119386 0.119386 0.238772 ] {rectangle}
[0.306019 0.170010 0.000000 0.034002 0.000000 0.034002 0.272017 0.136008 0.102006 0.136008 0.102006 0.000000 0.034002 0.340021 ] {rectangle}
[0.412690 0.058956 0.147389 0.029478 0.029478 0.058956 0.383212 0.147389 0.000000 0.058956 0.029478 0.000000 0.000000 0.088434 ] {rectangle}
[0.072652 0.096870 0.096870 0.024217 0.024217 0.024217 0.145305 0.411697 0.024217 0.000000 0.000000 0.072652 0.072652 0.072652 ] {rectangle}
[0.183613 0.052461 0.000000 0.052461 0.000000 0.078691 0.236074 0.236074 0.000000 0.000000 0.026230 0.026230 0.026230 0.078691 ] {rectangle}
[0.242283 0.060571 0.030285 0.090856 0.000000 0.090856 0.272569 0.121142 0.000000 0.030285 0.000000 0.000000 0.030285 0.121142 ] {rectangle}
[0.027577 0.027577 0.027577 0.082731 0.027577 0.027577 0.220615 0.386077 0.000000 0.055154 0.000000 0.110308 0.027577 0.055154 ] {rectangle}
[0.321041 0.120390 0.000000 0.080260 0.040130 0.080260 0.120390 0.160520 0.080260 0.000000 0.080260 0.000000 0.000000 0.120390 ] {rectangle}
[0.225977 0.032282 0.355107 0.548801 0.387389 0.161412 0.064565 0.064565 0.032282 0.032282 0.032282 0.032282 0.000000 0.193695 ] {arch}
[0.180695 0.108417 0.433668 0.144556 0.000000 0.036139 0.469807 0.180695 0.216834 0.144556 0.072278 0.000000 0.036139 0.180695 ] {rectangle}
[0.073682 0.024561 0.024561 0.122803 0.147363 0.073682 0.073682 0.098242 0.024561 0.024561 0.073682 0.073682 0.073682 0.221045 ] {rectangle}
