[0.07073356617519698 0.017065150585371038 ] {small}
[0.09159182694580251 0.021208018524798287 ] {small}
[0.10261627485387798 0.02425236050731995 ] {small}
[0.26537181180420705 0.052440793888199014 ] {large}
[0.1338957358958935 0.028716795956101923 ] {small}
[0.106386994951343 0.023008849213509625 ] {medium}
[0.09460401482305636 0.023128673467765745 ] {small}
[0.23661041992538778 0.049750693357443115 ] {large}
[0.1513390678623423 0.03638344913741158 ] {medium}
[0.2016533667238162 0.04215136405681933 ] {medium}
[0.16974503676915448 0.03317154431961571 ] {medium}
[0.06260277783738503 0.013945941399902368 ] {small}
[0.080297213643551 0.017789927497962644 ] {small}
[0.12050631639993323 0.027976436129364145 ] {small}
[0.12007075261160363 0.02556732888760246 ] {small}
[0.13905969979694915 0.029237393636253925 ] {small}
[0.24091213024546357 0.05019291905013797 ] {large}
[0.20921369831526854 0.04262720250061004 ] {medium}
[0.1514481047826947 0.036417043529399035 ] {medium}
[0.06772828940544158 0.016056277624270705 ] {small}
[0.14256379250782678 0.035588362070817905 ] {medium}
[0.12279933140358625 0.027960784320069664 ] {small}
[0.23547543940966625 0.04942054752218539 ] {large}
[0.07332909430800527 0.01731094451880839 ] {small}
[0.16232709095827447 0.0342327863604864 ] {medium}
[0.23749006816722087 0.049604001079219494 ] {large}
[0.14718575295748432 0.035850633482657525 ] {medium}
[0.13811762410957526 0.029449645121662527 ] {small}
[0.16698526714655207 0.03610448103313695 ] {medium}
[0.15364397226872192 0.03667221597662809 ] {medium}
[0.0752051589096551 0.017137658329199085 ] {small}
[0.1288318769374487 0.028843841382138993 ] {small}
[0.21882967132097447 0.04943714853051497 ] {large}
[0.15460328389831093 0.033206196095458426 ] {medium}
[0.13457238753196837 0.029174809458704057 ] {small}
[0.13681718227234044 0.03212036109392918 ] {medium}
[0.10435797960482172 0.02180246340659904 ] {small}
[0.23048741825638258 0.051221016889304305 ] {large}
[0.0813243912620641 0.017534049483761152 ] {small}
[0.09757469509458899 0.02325299878355003 ] {small}
[0.2196908134816775 0.04992653465249345 ] {large}
[0.13607101180128325 0.027461075598913465 ] {small}
[0.08180447455735106 0.0206732525056366 ] {small}
[0.12955959060125657 0.026869832719704854 ] {small}
[0.15319274942304503 0.03274304910539645 ] {medium}
[0.12710896753085701 0.027467858352374547 ] {small}
[0.21882579499043606 0.04945653871460873 ] {large}
[0.08906762655325665 0.022408517418229093 ] {small}
[0.1520049264468234 0.03269049516589258 ] {medium}
[0.1149638502515261 0.024157293420554428 ] {medium}
[0.12952689653285906 0.027636183855719365 ] {small}
[0.06604993073142708 0.015038646717008455 ] {small}
[0.10311961566561478 0.02078456348204119 ] {small}
[0.14141919657468205 0.03253432864109273 ] {medium}
[0.1343335033368494 0.02721309637122369 ] {small}
[0.1339069722032007 0.028198841431387497 ] {small}
[0.2256553407282344 0.051123595182330735 ] {large}
[0.09375432543053883 0.023172344177812176 ] {small}
[0.1297600918251263 0.027542061674720366 ] {small}
[0.1288782200373052 0.027479165103995826 ] {small}
[0.08860768319062257 0.018948446525992545 ] {small}
[0.13795074040362826 0.03117968142565857 ] {medium}
[0.2213283801104142 0.04996616476211026 ] {large}
[0.12822451564378365 0.02790978819024406 ] {small}
[0.16299845523718723 0.03455683550471951 ] {medium}
[0.06805238220049523 0.01563296166396609 ] {small}
[0.10054071305908463 0.02410051815349879 ] {small}
[0.10142476575893837 0.021134564365498484 ] {small}
[0.1399039067875685 0.032478924993094245 ] {medium}
[0.13243400151640694 0.027845704148591537 ] {small}
[0.0755420436719736 0.017073763315549235 ] {small}
[0.1355312565465645 0.02810690207614526 ] {small}
[0.22105182318002184 0.050655032574302046 ] {large}
[0.1794888528092936 0.03757197633151153 ] {medium}
[0.24153449242144662 0.05651568442976747 ] {large}
[0.08808219444185435 0.02201160435954466 ] {small}
[0.12746782926512795 0.02742995713327047 ] {small}
[0.08553313042610422 0.01877704364721203 ] {small}
[0.1700097471264439 0.035181699634873005 ] {medium}
[0.21900879301877302 0.049656210208862 ] {large}
[0.12007651298706869 0.02346551115869845 ] {medium}
[0.06680382303471905 0.01497768926266304 ] {small}
[0.13090129692314048 0.026790065791289227 ] {small}
[0.13884603892353745 0.03088747842755154 ] {medium}
[0.12908660039698425 0.027760808187732338 ] {small}
[0.07648389824687626 0.019226099680067214 ] {small}
[0.21887405768268706 0.049368704928603346 ] {large}
[0.057791372246917806 0.01451485913028692 ] {small}
[0.10701665633057364 0.02254659122068638 ] {medium}
[0.1563376412424138 0.03292229333342915 ] {medium}
[0.12191698288220283 0.025818204990660933 ] {small}
[0.12357961222840251 0.027485715869390307 ] {small}
[0.12407175901774142 0.02676213427403172 ] {small}
[0.22858200059658984 0.05543733174144492 ] {large}
[0.12408134911571396 0.026172933438037366 ] {small}
[0.12355164815911693 0.027241740091210054 ] {small}
[0.22971139343542088 0.05554092144569476 ] {large}
[0.07896362247780413 0.020006528677225847 ] {small}
[0.11288420127261918 0.023358753161374816 ] {medium}
[0.14753350630190643 0.035201571745814286 ] {medium}
[0.06015950508023572 0.014334689296091527 ] {small}
[0.12318955276113187 0.026421558630185964 ] {small}
[0.08703132751541297 0.021008640134452097 ] {small}
[0.06874215279117682 0.015349666234101788 ] {small}
[0.11915937766905195 0.023709963959476922 ] {medium}
[0.12322839061500761 0.026438677934876056 ] {small}
[0.12450441457568345 0.02716712578663175 ] {small}
[0.22190524489698396 0.04934206504987364 ] {large}
[0.10085987416529783 0.02138632953095284 ] {small}
[0.07568532550036845 0.01736814433453788 ] {small}
[0.25663415224302755 0.054270321355115406 ] {large}
[0.13495050985669693 0.027777613850929375 ] {small}
[0.2302682722954201 0.05032439860214973 ] {large}
[0.22311589629602854 0.05272676739229348 ] {large}
[0.22610949176891187 0.04934324509007272 ] {large}
[0.12908660039698425 0.02746181172043942 ] {small}
[0.07299480900090875 0.016008038919027225 ] {small}
[0.11455337291529978 0.02476396177569183 ] {small}
[0.22398333014260782 0.04930788787095104 ] {large}
[0.0930418190242223 0.019739001203599095 ] {small}
[0.19668933764988653 0.04290250543064208 ] {medium}
[0.21732895317721165 0.05243245093790781 ] {large}
[0.09803848140792142 0.021636393094169194 ] {small}
[0.0738671746424782 0.016482880276335377 ] {small}
[0.11657985142512683 0.02588384937218343 ] {small}
[0.1348369036826536 0.02829402519679482 ] {small}
[0.12561882877582242 0.0278678990148162 ] {small}
[0.22756717296265008 0.04992199141557969 ] {large}
[0.12516347188799334 0.027609180148419343 ] {small}
[0.19171908118101816 0.042043727258070186 ] {medium}
[0.21352570830671722 0.05246676509779176 ] {large}
[0.10256658474906262 0.02230727174286843 ] {small}
[0.11846686976886552 0.026188486446989612 ] {small}
[0.12331050813568158 0.027429826945214068 ] {small}
[0.22034111818455862 0.04909303597272456 ] {large}
[0.18975144516562908 0.04134147059726302 ] {medium}
[0.221691226809148 0.04911933365715208 ] {large}
[0.14007221480090318 0.032459337665785404 ] {medium}
[0.13750642603965457 0.03158334980950182 ] {medium}
[0.0989708745009081 0.021279856218205977 ] {small}
[0.11652781912535028 0.024872512993299626 ] {small}
[0.12380729318881772 0.027468307921444206 ] {small}
[0.12455455698748981 0.027165109701617427 ] {small}
[0.15707320447100984 0.03613577803011911 ] {medium}
[0.1422358454638614 0.03294376138596507 ] {medium}
[0.13130104881365698 0.027929141651422996 ] {small}
[0.20306574528627577 0.0435591842881817 ] {medium}
[0.11973880301572241 0.026302283563111623 ] {small}
[0.12150893950700593 0.0273938735699526 ] {small}
[0.22514542131177787 0.04937398140805784 ] {large}
[0.20947491183657793 0.050494407659691674 ] {large}
[0.09948825885747327 0.02091907845209484 ] {small}
[0.1465193336981014 0.03383742429141317 ] {medium}
[0.14232838788635033 0.032748897197483834 ] {medium}
[0.09128126354348154 0.022569177350880442 ] {small}
[0.12021495506226801 0.026755209573675536 ] {small}
